,고객번호,최근구매일,가입일,고객번호(가입일제외)
59976,201911141030155,20200625,20191114,1030155
59977,201911141030157,20191114,20191114,1030157
59978,201911141030174,20200728,20191114,1030174
59979,201911141030179,20191114,20191114,1030179
59980,201911141030187,20200506,20191114,1030187
59981,201911141030193,20191114,20191114,1030193
59982,201911141030201,20191116,20191114,1030201
59983,201911141030215,20200203,20191114,1030215
59984,201911141030217,20191114,20191114,1030217
59985,201911141030219,20200215,20191114,1030219
59986,201911141030229,20191115,20191114,1030229
59987,201911141030238,20200324,20191114,1030238
59988,201911141030239,20200408,20191114,1030239
59989,201911141030245,20200321,20191114,1030245
59990,201911141030248,20200518,20191114,1030248
59991,201911141030250,20191114,20191114,1030250
59992,201911141030251,20200210,20191114,1030251
59993,201911141030255,20200716,20191114,1030255
59994,201911141030261,20191211,20191114,1030261
59995,201911141030263,20200313,20191114,1030263
59996,201911141030269,20200121,20191114,1030269
59997,201911141030271,20191203,20191114,1030271
59998,201911141030273,20191116,20191114,1030273
59999,201911141030281,20191114,20191114,1030281
60000,201911141030286,20191114,20191114,1030286
60001,201911141030288,20191114,20191114,1030288
60002,201911141030302,20191114,20191114,1030302
60003,201911141030311,20200209,20191114,1030311
60004,201911141030323,20200710,20191114,1030323
60005,201911141030332,20200117,20191114,1030332
60006,201911141030334,20191115,20191114,1030334
60007,201911141030337,20191115,20191114,1030337
60008,201911141030342,20191115,20191114,1030342
60009,201911141030344,20200109,20191114,1030344
60010,201911141030345,20191115,20191114,1030345
60011,201911141030351,20200629,20191114,1030351
60012,201911141030355,20200706,20191114,1030355
60013,201911141030366,20200630,20191114,1030366
60014,201911141030370,20191115,20191114,1030370
60015,201911141030374,20200521,20191114,1030374
60016,201911141030381,20200226,20191114,1030381
60017,201911141030383,20191115,20191114,1030383
60018,201911141030385,20200517,20191114,1030385
60019,201911141030387,20200221,20191114,1030387
60020,201911141030392,20191115,20191114,1030392
60021,201911141030396,20191115,20191114,1030396
60022,201911141030398,20191118,20191114,1030398
60023,201911141030399,20191211,20191114,1030399
60024,201911141030495,20200118,20191114,1030495
60025,201911141030537,20200325,20191114,1030537
60026,201911141030621,20191115,20191114,1030621
60027,201911141030635,20200624,20191114,1030635
60028,201911141030654,20200226,20191114,1030654
60029,201911141030719,20191115,20191114,1030719
60030,201911141030774,20191115,20191114,1030774
60031,201911141030845,20200522,20191114,1030845
60032,201911141030846,20191115,20191114,1030846
60033,201911141030847,20200313,20191114,1030847
60034,201911141030848,20200422,20191114,1030848
60035,201911141030863,20191115,20191114,1030863
60036,201911141030886,20191212,20191114,1030886
60037,201911141030899,20200629,20191114,1030899
60038,201911141030900,20191117,20191114,1030900
60039,201911141030913,20191215,20191114,1030913
60040,201911141030914,20191115,20191114,1030914
60041,201911141030939,20191115,20191114,1030939
60042,201911141030941,20191115,20191114,1030941
60043,201911141030947,20200210,20191114,1030947
60044,201911141030970,20200724,20191114,1030970
60045,201911141030973,20191129,20191114,1030973
60046,201911141030984,20200302,20191114,1030984
60047,201911141030993,20191115,20191114,1030993
60048,201911141030995,20200107,20191114,1030995
60049,201911141031016,20200701,20191114,1031016
60050,201911141031018,20200520,20191114,1031018
60051,201911141031019,20191115,20191114,1031019
60052,201911141031021,20200109,20191114,1031021
60053,201911141031042,20191115,20191114,1031042
60054,201911141031057,20191221,20191114,1031057
60055,201911141031059,20191115,20191114,1031059
60056,201911141031067,20200311,20191114,1031067
60057,201911141031070,20191203,20191114,1031070
60058,201911141031075,20191115,20191114,1031075
60059,201911151031078,20191115,20191115,1031078
60060,201911151031079,20191115,20191115,1031079
60061,201911151031080,20191204,20191115,1031080
60062,201911151031083,20191115,20191115,1031083
60063,201911151031085,20200104,20191115,1031085
60064,201911151031087,20200720,20191115,1031087
60065,201911151031101,20200305,20191115,1031101
60066,201911151031104,20191116,20191115,1031104
60067,201911151031118,20200126,20191115,1031118
60068,201911151031126,20200629,20191115,1031126
60069,201911151031143,20200721,20191115,1031143
60070,201911151031150,20200123,20191115,1031150
60071,201911151031156,20200207,20191115,1031156
60072,201911151031157,20191115,20191115,1031157
60073,201911151031170,20200516,20191115,1031170
60074,201911151031190,20200710,20191115,1031190
60075,201911151031194,20191115,20191115,1031194
60076,201911151031195,20200624,20191115,1031195
60077,201911151031201,20191115,20191115,1031201
60078,201911151031202,20200401,20191115,1031202
60079,201911151031210,20200727,20191115,1031210
60080,201911151031211,20200803,20191115,1031211
60081,201911151031226,20200409,20191115,1031226
60082,201911151031233,20191115,20191115,1031233
60083,201911151031234,20200425,20191115,1031234
60084,201911151031239,20191119,20191115,1031239
60085,201911151031240,20191121,20191115,1031240
60086,201911151031241,20191115,20191115,1031241
60087,201911151031256,20191115,20191115,1031256
60088,201911151031265,20191116,20191115,1031265
60089,201911151031270,20191214,20191115,1031270
60090,201911151031271,20200226,20191115,1031271
60091,201911151031286,20200508,20191115,1031286
60092,201911151031295,20200207,20191115,1031295
60093,201911151031296,20191118,20191115,1031296
60094,201911151031301,20191116,20191115,1031301
60095,201911151031302,20200414,20191115,1031302
60096,201911151031303,20191115,20191115,1031303
60097,201911151031312,20200314,20191115,1031312
60098,201911151031313,20200717,20191115,1031313
60099,201911151031315,20200705,20191115,1031315
60100,201911151031331,20200512,20191115,1031331
60101,201911151031335,20191115,20191115,1031335
60102,201911151031349,20191218,20191115,1031349
60103,201911151031353,20200106,20191115,1031353
60104,201911151031360,20200522,20191115,1031360
60105,201911151031369,20191115,20191115,1031369
60106,201911151031375,20200101,20191115,1031375
60107,201911151031383,20200302,20191115,1031383
60108,201911151031389,20191121,20191115,1031389
60109,201911151031390,20200313,20191115,1031390
60110,201911151031395,20200716,20191115,1031395
60111,201911151031397,20191116,20191115,1031397
60112,201911151031399,20200205,20191115,1031399
60113,201911151031401,20191116,20191115,1031401
60114,201911151031406,20200528,20191115,1031406
60115,201911151031419,20200729,20191115,1031419
60116,201911151031427,20191116,20191115,1031427
60117,201911151031430,20191116,20191115,1031430
60118,201911151031431,20200117,20191115,1031431
60119,201911151031433,20200323,20191115,1031433
60120,201911151031444,20191116,20191115,1031444
60121,201911151031445,20200202,20191115,1031445
60122,201911151031450,20191116,20191115,1031450
60123,201911151031452,20200617,20191115,1031452
60124,201911151031462,20191116,20191115,1031462
60125,201911151031467,20200413,20191115,1031467
60126,201911151031468,20191116,20191115,1031468
60127,201911151031485,20200615,20191115,1031485
60128,201911151031486,20191116,20191115,1031486
60129,201911151031492,20191116,20191115,1031492
60130,201911151031493,20191116,20191115,1031493
60131,201911151031494,20191125,20191115,1031494
60132,201911151031498,20200120,20191115,1031498
60133,201911151031500,20191116,20191115,1031500
60134,201911151031501,20200322,20191115,1031501
60135,201911151031511,20200629,20191115,1031511
60136,201911151031519,20191116,20191115,1031519
60137,201911151031524,20200217,20191115,1031524
60138,201911151031525,20200130,20191115,1031525
60139,201911151031527,20191215,20191115,1031527
60140,201911151031539,20200224,20191115,1031539
60141,201911151031542,20200212,20191115,1031542
60142,201911151031543,20200706,20191115,1031543
60143,201911151031557,20200721,20191115,1031557
60144,201911151031560,20191116,20191115,1031560
60145,201911151031562,20200407,20191115,1031562
60146,201911151031566,20200515,20191115,1031566
60147,201911151031567,20191116,20191115,1031567
60148,201911151031569,20191117,20191115,1031569
60149,201911151031574,20191116,20191115,1031574
60150,201911151031577,20191116,20191115,1031577
60151,201911151031580,20200515,20191115,1031580
60152,201911151031583,20200622,20191115,1031583
60153,201911151031591,20191116,20191115,1031591
60154,201911151031593,20191116,20191115,1031593
60155,201911151031604,20200415,20191115,1031604
60156,201911151031605,20200203,20191115,1031605
60157,201911151031608,20191116,20191115,1031608
60158,201911151031613,20191116,20191115,1031613
60159,201911151031615,20200713,20191115,1031615
60160,201911151031616,20200804,20191115,1031616
60161,201911151031620,20200721,20191115,1031620
60162,201911151031626,20191116,20191115,1031626
60163,201911161031641,20200323,20191116,1031641
60164,201911161031646,20191116,20191116,1031646
60165,201911161031647,20191116,20191116,1031647
60166,201911161031648,20200715,20191116,1031648
60167,201911161031652,20191116,20191116,1031652
60168,201911161031653,20191116,20191116,1031653
60169,201911161031656,20191118,20191116,1031656
60170,201911161031657,20200520,20191116,1031657
60171,201911161031660,20200524,20191116,1031660
60172,201911161031661,20191116,20191116,1031661
60173,201911161031662,20200702,20191116,1031662
60174,201911161031663,20191116,20191116,1031663
60175,201911161031665,20191116,20191116,1031665
60176,201911161031666,20191116,20191116,1031666
60177,201911161031671,20191116,20191116,1031671
60178,201911161031672,20191116,20191116,1031672
60179,201911161031673,20191116,20191116,1031673
60180,201911161031675,20191116,20191116,1031675
60181,201911161031677,20191116,20191116,1031677
60182,201911161031681,20191116,20191116,1031681
60183,201911161031684,20191212,20191116,1031684
60184,201911161031685,20200102,20191116,1031685
60185,201911161031694,20191116,20191116,1031694
60186,201911161031707,20191116,20191116,1031707
60187,201911161031712,20191116,20191116,1031712
60188,201911161031717,20191116,20191116,1031717
60189,201911161031732,20191116,20191116,1031732
60190,201911161031738,20191116,20191116,1031738
60191,201911161031746,20191116,20191116,1031746
60192,201911161031747,20200624,20191116,1031747
60193,201911161031748,20191231,20191116,1031748
60194,201911161031749,20200420,20191116,1031749
60195,201911161031750,20191116,20191116,1031750
60196,201911161031752,20191116,20191116,1031752
60197,201911161031764,20200630,20191116,1031764
60198,201911161031766,20200204,20191116,1031766
60199,201911161031776,20191116,20191116,1031776
60200,201911161031779,20191223,20191116,1031779
60201,201911161031781,20200712,20191116,1031781
60202,201911161031787,20200731,20191116,1031787
60203,201911161031790,20200422,20191116,1031790
60204,201911161031806,20191116,20191116,1031806
60205,201911161031825,20191120,20191116,1031825
60206,201911161031827,20191116,20191116,1031827
60207,201911161031828,20200307,20191116,1031828
60208,201911161031832,20200704,20191116,1031832
60209,201911161031844,20200420,20191116,1031844
60210,201911161031847,20191116,20191116,1031847
60211,201911161031854,20200204,20191116,1031854
60212,201911161031855,20191116,20191116,1031855
60213,201911161031857,20200412,20191116,1031857
60214,201911161031859,20200516,20191116,1031859
60215,201911161031870,20191116,20191116,1031870
60216,201911161031871,20200516,20191116,1031871
60217,201911161031875,20200711,20191116,1031875
60218,201911161031879,20200131,20191116,1031879
60219,201911161031884,20200301,20191116,1031884
60220,201911161031890,20200519,20191116,1031890
60221,201911161031899,20191117,20191116,1031899
60222,201911161031904,20191117,20191116,1031904
60223,201911161031916,20191117,20191116,1031916
60224,201911161031918,20191117,20191116,1031918
60225,201911161031919,20200418,20191116,1031919
60226,201911161031922,20191126,20191116,1031922
60227,201911161031926,20191217,20191116,1031926
60228,201911161031928,20191221,20191116,1031928
60229,201911161031942,20200428,20191116,1031942
60230,201911161031946,20200107,20191116,1031946
60231,201911161031949,20191122,20191116,1031949
60232,201911161031952,20191129,20191116,1031952
60233,201911161031953,20191117,20191116,1031953
60234,201911161031955,20200227,20191116,1031955
60235,201911161031956,20200802,20191116,1031956
60236,201911161031963,20191117,20191116,1031963
60237,201911161031964,20200221,20191116,1031964
60238,201911161031966,20200727,20191116,1031966
60239,201911161031968,20191117,20191116,1031968
60240,201911161031980,20191225,20191116,1031980
60241,201911161031987,20191117,20191116,1031987
60242,201911161031993,20191117,20191116,1031993
60243,201911161031998,20191117,20191116,1031998
60244,201911161032002,20191202,20191116,1032002
60245,201911161032007,20200719,20191116,1032007
60246,201911161032020,20191117,20191116,1032020
60247,201911161032022,20200517,20191116,1032022
60248,201911161032026,20200518,20191116,1032026
60249,201911161032029,20200806,20191116,1032029
60250,201911161032031,20191117,20191116,1032031
60251,201911161032032,20191117,20191116,1032032
60252,201911161032036,20200422,20191116,1032036
60253,201911161032037,20200421,20191116,1032037
60254,201911161032038,20191117,20191116,1032038
60255,201911161032041,20191117,20191116,1032041
60256,201911161032043,20200711,20191116,1032043
60257,201911161032045,20191220,20191116,1032045
60258,201911161032046,20200411,20191116,1032046
60259,201911161032047,20191117,20191116,1032047
60260,201911161032051,20191117,20191116,1032051
60261,201911161032052,20191201,20191116,1032052
60262,201911161032053,20191117,20191116,1032053
60263,201911161032056,20200708,20191116,1032056
60264,201911161032057,20200506,20191116,1032057
60265,201911161032060,20200705,20191116,1032060
60266,201911161032072,20191117,20191116,1032072
60267,201911161032073,20191117,20191116,1032073
60268,201911161032078,20191117,20191116,1032078
60269,201911161032082,20191117,20191116,1032082
60270,201911161032084,20191117,20191116,1032084
60271,201911161032097,20191213,20191116,1032097
60272,201911171032098,20200305,20191117,1032098
60273,201911171032100,20191117,20191117,1032100
60274,201911171032102,20191117,20191117,1032102
60275,201911171032105,20200521,20191117,1032105
60276,201911171032111,20200504,20191117,1032111
60277,201911171032113,20191117,20191117,1032113
60278,201911171032120,20191125,20191117,1032120
60279,201911171032124,20200221,20191117,1032124
60280,201911171032134,20200522,20191117,1032134
60281,201911171032153,20191123,20191117,1032153
60282,201911171032171,20200518,20191117,1032171
60283,201911171032184,20191117,20191117,1032184
60284,201911171032187,20200113,20191117,1032187
60285,201911171032189,20200406,20191117,1032189
60286,201911171032190,20191218,20191117,1032190
60287,201911171032193,20200326,20191117,1032193
60288,201911171032194,20191117,20191117,1032194
60289,201911171032198,20191120,20191117,1032198
60290,201911171032199,20200325,20191117,1032199
60291,201911171032221,20200801,20191117,1032221
60292,201911171032222,20200727,20191117,1032222
60293,201911171032224,20200701,20191117,1032224
60294,201911171032229,20200316,20191117,1032229
60295,201911171032233,20200613,20191117,1032233
60296,201911171032234,20191117,20191117,1032234
60297,201911171032238,20191227,20191117,1032238
60298,201911171032239,20191117,20191117,1032239
60299,201911171032242,20191205,20191117,1032242
60300,201911171032257,20191207,20191117,1032257
60301,201911171032265,20200329,20191117,1032265
60302,201911171032272,20200107,20191117,1032272
60303,201911171032277,20191117,20191117,1032277
60304,201911171032286,20200802,20191117,1032286
60305,201911171032297,20191208,20191117,1032297
60306,201911171032304,20200203,20191117,1032304
60307,201911171032305,20191117,20191117,1032305
60308,201911171032328,20200417,20191117,1032328
60309,201911171032330,20191219,20191117,1032330
60310,201911171032332,20200206,20191117,1032332
60311,201911171032342,20191118,20191117,1032342
60312,201911171032350,20200522,20191117,1032350
60313,201911171032355,20191118,20191117,1032355
60314,201911171032358,20191118,20191117,1032358
60315,201911171032361,20200710,20191117,1032361
60316,201911171032370,20191118,20191117,1032370
60317,201911171032373,20200222,20191117,1032373
60318,201911171032383,20200513,20191117,1032383
60319,201911171032388,20200701,20191117,1032388
60320,201911171032391,20200521,20191117,1032391
60321,201911171032403,20191118,20191117,1032403
60322,201911171032404,20191118,20191117,1032404
60323,201911171032407,20200729,20191117,1032407
60324,201911171032410,20191118,20191117,1032410
60325,201911171032412,20191118,20191117,1032412
60326,201911171032417,20200130,20191117,1032417
60327,201911171032424,20200116,20191117,1032424
60328,201911171032431,20200325,20191117,1032431
60329,201911171032434,20191118,20191117,1032434
60330,201911171032435,20200413,20191117,1032435
60331,201911171032436,20191118,20191117,1032436
60332,201911171032437,20191118,20191117,1032437
60333,201911171032440,20191118,20191117,1032440
60334,201911171032449,20191118,20191117,1032449
60335,201911171032454,20191121,20191117,1032454
60336,201911171032458,20191118,20191117,1032458
60337,201911171032462,20191203,20191117,1032462
60338,201911171032466,20191118,20191117,1032466
60339,201911171032473,20191128,20191117,1032473
60340,201911171032474,20191118,20191117,1032474
60341,201911171032478,20200221,20191117,1032478
60342,201911171032481,20191118,20191117,1032481
60343,201911171032485,20200731,20191117,1032485
60344,201911171032487,20200309,20191117,1032487
60345,201911171032489,20191118,20191117,1032489
60346,201911171032490,20200106,20191117,1032490
60347,201911171032492,20200225,20191117,1032492
60348,201911171032497,20200212,20191117,1032497
60349,201911171032498,20191118,20191117,1032498
60350,201911171032500,20191205,20191117,1032500
60351,201911171032503,20191118,20191117,1032503
60352,201911171032505,20200710,20191117,1032505
60353,201911171032510,20200222,20191117,1032510
60354,201911171032511,20200202,20191117,1032511
60355,201911171032512,20200518,20191117,1032512
60356,201911171032515,20191118,20191117,1032515
60357,201911171032518,20191118,20191117,1032518
60358,201911171032521,20191118,20191117,1032521
60359,201911171032523,20191118,20191117,1032523
60360,201911171032527,20200131,20191117,1032527
60361,201911171032535,20191126,20191117,1032535
60362,201911171032538,20200802,20191117,1032538
60363,201911171032539,20200506,20191117,1032539
60364,201911171032540,20200620,20191117,1032540
60365,201911171032544,20200207,20191117,1032544
60366,201911171032549,20191118,20191117,1032549
60367,201911171032553,20191118,20191117,1032553
60368,201911171032555,20191118,20191117,1032555
60369,201911171032556,20191118,20191117,1032556
60370,201911181032563,20191118,20191118,1032563
60371,201911181032571,20191118,20191118,1032571
60372,201911181032573,20191119,20191118,1032573
60373,201911181032575,20200427,20191118,1032575
60374,201911181032581,20191118,20191118,1032581
60375,201911181032584,20191118,20191118,1032584
60376,201911181032585,20191118,20191118,1032585
60377,201911181032586,20200224,20191118,1032586
60378,201911181032588,20200321,20191118,1032588
60379,201911181032591,20200719,20191118,1032591
60380,201911181032595,20191118,20191118,1032595
60381,201911181032612,20200707,20191118,1032612
60382,201911181032613,20200706,20191118,1032613
60383,201911181032615,20200310,20191118,1032615
60384,201911181032620,20200420,20191118,1032620
60385,201911181032623,20200730,20191118,1032623
60386,201911181032635,20200725,20191118,1032635
60387,201911181032636,20191118,20191118,1032636
60388,201911181032637,20200509,20191118,1032637
60389,201911181032638,20191118,20191118,1032638
60390,201911181032656,20191118,20191118,1032656
60391,201911181032664,20200611,20191118,1032664
60392,201911181032667,20200610,20191118,1032667
60393,201911181032670,20200804,20191118,1032670
60394,201911181032684,20200522,20191118,1032684
60395,201911181032692,20191122,20191118,1032692
60396,201911181032693,20191211,20191118,1032693
60397,201911181032694,20200803,20191118,1032694
60398,201911181032696,20191118,20191118,1032696
60399,201911181032697,20200205,20191118,1032697
60400,201911181032702,20191118,20191118,1032702
60401,201911181032704,20191118,20191118,1032704
60402,201911181032710,20191118,20191118,1032710
60403,201911181032711,20191118,20191118,1032711
60404,201911181032712,20191118,20191118,1032712
60405,201911181032715,20191118,20191118,1032715
60406,201911181032726,20200226,20191118,1032726
60407,201911181032733,20200727,20191118,1032733
60408,201911181032749,20191120,20191118,1032749
60409,201911181032752,20200108,20191118,1032752
60410,201911181032756,20191118,20191118,1032756
60411,201911181032763,20191118,20191118,1032763
60412,201911181032764,20200802,20191118,1032764
60413,201911181032770,20200414,20191118,1032770
60414,201911181032791,20200702,20191118,1032791
60415,201911181032804,20200109,20191118,1032804
60416,201911181032806,20200705,20191118,1032806
60417,201911181032809,20200726,20191118,1032809
60418,201911181032832,20191219,20191118,1032832
60419,201911181032834,20191203,20191118,1032834
60420,201911181032838,20191119,20191118,1032838
60421,201911181032840,20191209,20191118,1032840
60422,201911181032841,20200221,20191118,1032841
60423,201911181032843,20200121,20191118,1032843
60424,201911181032844,20191119,20191118,1032844
60425,201911181032847,20191119,20191118,1032847
60426,201911181032851,20191119,20191118,1032851
60427,201911181032854,20200313,20191118,1032854
60428,201911181032858,20200803,20191118,1032858
60429,201911181032859,20191119,20191118,1032859
60430,201911181032860,20191223,20191118,1032860
60431,201911181032865,20200730,20191118,1032865
60432,201911181032869,20191126,20191118,1032869
60433,201911181032871,20191119,20191118,1032871
60434,201911181032874,20200210,20191118,1032874
60435,201911181032880,20191119,20191118,1032880
60436,201911181032885,20191119,20191118,1032885
60437,201911181032892,20191129,20191118,1032892
60438,201911181032894,20200807,20191118,1032894
60439,201911181032897,20200314,20191118,1032897
60440,201911181032906,20191119,20191118,1032906
60441,201911181032919,20200706,20191118,1032919
60442,201911181032922,20191119,20191118,1032922
60443,201911181032927,20200203,20191118,1032927
60444,201911181032935,20191119,20191118,1032935
60445,201911181032945,20191119,20191118,1032945
60446,201911181032948,20191119,20191118,1032948
60447,201911181032952,20191206,20191118,1032952
60448,201911181032958,20191119,20191118,1032958
60449,201911181032959,20191119,20191118,1032959
60450,201911181032960,20191119,20191118,1032960
60451,201911181032974,20200624,20191118,1032974
60452,201911181032977,20191119,20191118,1032977
60453,201911181032979,20191119,20191118,1032979
60454,201911181032980,20200617,20191118,1032980
60455,201911181032982,20200722,20191118,1032982
60456,201911181032994,20191220,20191118,1032994
60457,201911181032998,20191119,20191118,1032998
60458,201911181032999,20191119,20191118,1032999
60459,201911181033004,20191119,20191118,1033004
60460,201911181033006,20191208,20191118,1033006
60461,201911181033015,20191119,20191118,1033015
60462,201911181033016,20191119,20191118,1033016
60463,201911181033018,20191119,20191118,1033018
60464,201911181033023,20200204,20191118,1033023
60465,201911181033025,20191119,20191118,1033025
60466,201911181033029,20191119,20191118,1033029
60467,201911181033034,20200619,20191118,1033034
60468,201911181033036,20191119,20191118,1033036
60469,201911181033038,20200710,20191118,1033038
60470,201911181033039,20200630,20191118,1033039
60471,201911181033044,20200309,20191118,1033044
60472,201911181033045,20191119,20191118,1033045
60473,201911181033046,20200728,20191118,1033046
60474,201911181033047,20200710,20191118,1033047
60475,201911181033050,20200309,20191118,1033050
60476,201911181033059,20191119,20191118,1033059
60477,201911181033064,20191119,20191118,1033064
60478,201911181033067,20191119,20191118,1033067
60479,201911181033068,20200331,20191118,1033068
60480,201911191033069,20200207,20191119,1033069
60481,201911191033075,20200309,20191119,1033075
60482,201911191033080,20200310,20191119,1033080
60483,201911191033087,20200303,20191119,1033087
60484,201911191033088,20191119,20191119,1033088
60485,201911191033103,20191130,20191119,1033103
60486,201911191033123,20191119,20191119,1033123
60487,201911191033149,20191119,20191119,1033149
60488,201911191033155,20191119,20191119,1033155
60489,201911191033156,20200229,20191119,1033156
60490,201911191033166,20191120,20191119,1033166
60491,201911191033167,20191202,20191119,1033167
60492,201911191033170,20191119,20191119,1033170
60493,201911191033180,20200622,20191119,1033180
60494,201911191033182,20200129,20191119,1033182
60495,201911191033186,20200715,20191119,1033186
60496,201911191033187,20200630,20191119,1033187
60497,201911191033189,20200520,20191119,1033189
60498,201911191033191,20191119,20191119,1033191
60499,201911191033199,20200210,20191119,1033199
60500,201911191033233,20191119,20191119,1033233
60501,201911191033236,20200330,20191119,1033236
60502,201911191033237,20191119,20191119,1033237
60503,201911191033255,20200513,20191119,1033255
60504,201911191033259,20200728,20191119,1033259
60505,201911191033261,20200717,20191119,1033261
60506,201911191033268,20200625,20191119,1033268
60507,201911191033272,20200419,20191119,1033272
60508,201911191033274,20200110,20191119,1033274
60509,201911191033292,20191119,20191119,1033292
60510,201911191033296,20191119,20191119,1033296
60511,201911191033305,20191120,20191119,1033305
60512,201911191033306,20191119,20191119,1033306
60513,201911191033309,20191119,20191119,1033309
60514,201911191033312,20200403,20191119,1033312
60515,201911191033319,20200321,20191119,1033319
60516,201911191033321,20200308,20191119,1033321
60517,201911191033322,20191218,20191119,1033322
60518,201911191033323,20200501,20191119,1033323
60519,201911191033331,20191209,20191119,1033331
60520,201911191033338,20191206,20191119,1033338
60521,201911191033339,20191120,20191119,1033339
60522,201911191033344,20191203,20191119,1033344
60523,201911191033349,20191120,20191119,1033349
60524,201911191033350,20191120,20191119,1033350
60525,201911191033359,20200105,20191119,1033359
60526,201911191033360,20191120,20191119,1033360
60527,201911191033367,20191120,20191119,1033367
60528,201911191033379,20191120,20191119,1033379
60529,201911191033381,20200622,20191119,1033381
60530,201911191033392,20200522,20191119,1033392
60531,201911191033393,20200627,20191119,1033393
60532,201911191033398,20200514,20191119,1033398
60533,201911191033399,20191120,20191119,1033399
60534,201911191033403,20191120,20191119,1033403
60535,201911191033412,20191120,20191119,1033412
60536,201911191033418,20200206,20191119,1033418
60537,201911191033423,20200201,20191119,1033423
60538,201911191033435,20200508,20191119,1033435
60539,201911191033439,20200614,20191119,1033439
60540,201911191033446,20191120,20191119,1033446
60541,201911191033447,20191120,20191119,1033447
60542,201911191033450,20200526,20191119,1033450
60543,201911191033451,20200305,20191119,1033451
60544,201911191033454,20200412,20191119,1033454
60545,201911191033480,20191120,20191119,1033480
60546,201911191033487,20200518,20191119,1033487
60547,201911191033497,20191120,20191119,1033497
60548,201911191033502,20191120,20191119,1033502
60549,201911191033505,20200709,20191119,1033505
60550,201911191033507,20191120,20191119,1033507
60551,201911191033516,20200628,20191119,1033516
60552,201911191033523,20191120,20191119,1033523
60553,201911191033525,20200429,20191119,1033525
60554,201911191033530,20200203,20191119,1033530
60555,201911191033534,20191120,20191119,1033534
60556,201911191033537,20191120,20191119,1033537
60557,201911191033540,20191120,20191119,1033540
60558,201911191033542,20191120,20191119,1033542
60559,201911191033545,20191120,20191119,1033545
60560,201911191033546,20200118,20191119,1033546
60561,201911191033548,20200419,20191119,1033548
60562,201911191033552,20191120,20191119,1033552
60563,201911191033554,20200707,20191119,1033554
60564,201911191033555,20191120,20191119,1033555
60565,201911191033558,20191120,20191119,1033558
60566,201911191033560,20200417,20191119,1033560
60567,201911191033562,20191120,20191119,1033562
60568,201911191033567,20191220,20191119,1033567
60569,201911191033571,20200308,20191119,1033571
60570,201911191033572,20200331,20191119,1033572
60571,201911191033576,20191120,20191119,1033576
60572,201911191033578,20191129,20191119,1033578
60573,201911191033584,20200803,20191119,1033584
60574,201911191033587,20191120,20191119,1033587
60575,201911191033589,20200121,20191119,1033589
60576,201911191033592,20191120,20191119,1033592
60577,201911201033610,20191120,20191120,1033610
60578,201911201033612,20191215,20191120,1033612
60579,201911201033614,20200221,20191120,1033614
60580,201911201033615,20191120,20191120,1033615
60581,201911201033617,20200109,20191120,1033617
60582,201911201033621,20200301,20191120,1033621
60583,201911201033623,20191120,20191120,1033623
60584,201911201033627,20191120,20191120,1033627
60585,201911201033629,20200721,20191120,1033629
60586,201911201033631,20191201,20191120,1033631
60587,201911201033635,20200109,20191120,1033635
60588,201911201033637,20191120,20191120,1033637
60589,201911201033638,20191123,20191120,1033638
60590,201911201033641,20200119,20191120,1033641
60591,201911201033645,20191120,20191120,1033645
60592,201911201033656,20200309,20191120,1033656
60593,201911201033658,20191120,20191120,1033658
60594,201911201033660,20200501,20191120,1033660
60595,201911201033664,20200616,20191120,1033664
60596,201911201033671,20200731,20191120,1033671
60597,201911201033672,20191120,20191120,1033672
60598,201911201033677,20200123,20191120,1033677
60599,201911201033678,20200224,20191120,1033678
60600,201911201033680,20191120,20191120,1033680
60601,201911201033681,20200615,20191120,1033681
60602,201911201033690,20200511,20191120,1033690
60603,201911201033697,20200707,20191120,1033697
60604,201911201033713,20191120,20191120,1033713
60605,201911201033721,20200527,20191120,1033721
60606,201911201033722,20191120,20191120,1033722
60607,201911201033723,20191120,20191120,1033723
60608,201911201033735,20200710,20191120,1033735
60609,201911201033741,20191217,20191120,1033741
60610,201911201033744,20200521,20191120,1033744
60611,201911201033747,20200321,20191120,1033747
60612,201911201033748,20191120,20191120,1033748
60613,201911201033749,20191127,20191120,1033749
60614,201911201033750,20191120,20191120,1033750
60615,201911201033759,20191120,20191120,1033759
60616,201911201033764,20191218,20191120,1033764
60617,201911201033778,20191120,20191120,1033778
60618,201911201033784,20191120,20191120,1033784
60619,201911201033791,20191121,20191120,1033791
60620,201911201033795,20191120,20191120,1033795
60621,201911201033799,20200229,20191120,1033799
60622,201911201033801,20191120,20191120,1033801
60623,201911201033802,20200416,20191120,1033802
60624,201911201033811,20200124,20191120,1033811
60625,201911201033821,20191121,20191120,1033821
60626,201911201033827,20191123,20191120,1033827
60627,201911201033831,20200107,20191120,1033831
60628,201911201033832,20200212,20191120,1033832
60629,201911201033833,20191120,20191120,1033833
60630,201911201033835,20200321,20191120,1033835
60631,201911201033836,20200803,20191120,1033836
60632,201911201033840,20200509,20191120,1033840
60633,201911201033842,20191121,20191120,1033842
60634,201911201033845,20200728,20191120,1033845
60635,201911201033846,20191213,20191120,1033846
60636,201911201033847,20191121,20191120,1033847
60637,201911201033850,20191121,20191120,1033850
60638,201911201033862,20191121,20191120,1033862
60639,201911201033863,20191121,20191120,1033863
60640,201911201033872,20200620,20191120,1033872
